SiteId,latitude,longitude,DateHrGmt,DateHrLwt,WindSpeedMph,WindDirectionDegrees,SurfaceWindGustsMph,ZeroToTenLiquidSoilMoisturePercent,TenToFortyLiquidSoilMoisturePercent,FortyToOneHundredLiquidSoilMoisturePercent,SurfaceTemperatureFahrenheit,SurfaceDewpointTemperatureFahrenheit,SurfaceWetBulbTemperatureFahrenheit,RelativeHumidityPercent,time_stamp,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type,datetime_start,lat_start,long_start,distance,duration,speed_mph
2155037238,36.29527,-121.5652,7/25/2016 11:00,7/25/2016 4:00,1.2,10,24,12.6,22.5,23.9,53.6,50.7,52.1,91,7/25/2016 4:00,355.7,0.47,0.4,7/24/2016,2123,N,VIIRS,n,1,319.8,58,N,3,7/22/2016 20:21,36.46616,-121.89671,21.92139793,55.65,0.393915506
2156245158,36.35668,-121.87924,7/25/2016 11:00,7/25/2016 4:00,3,349,10.9,14,24.5,25.4,53.4,52.5,52.9,97,7/25/2016 4:00,355.7,0.47,0.4,7/24/2016,2123,N,VIIRS,n,1,319.8,58,N,3,7/22/2016 20:21,36.46616,-121.89671,7.634985197,55.65,0.137196499
2155037238,36.29527,-121.5652,7/25/2016 12:00,7/25/2016 5:00,1,70,22.8,12.6,22.5,23.9,54.1,49,51.4,83,7/25/2016 5:00,355.7,0.47,0.4,7/24/2016,2123,N,VIIRS,n,1,319.8,58,N,3,7/22/2016 20:21,36.46616,-121.89671,21.92139793,56.65,0.386962011
2156245158,36.35668,-121.87924,7/25/2016 12:00,7/25/2016 5:00,2,351,10.4,14,24.5,25.4,51.6,50.3,50.9,95,7/25/2016 5:00,355.7,0.47,0.4,7/24/2016,2123,N,VIIRS,n,1,319.8,58,N,3,7/22/2016 20:21,36.46616,-121.89671,7.634985197,56.65,0.134774672
2155037238,36.29527,-121.5652,7/25/2016 13:00,7/25/2016 6:00,2.3,154,23.7,12.6,22.5,23.9,56.5,47.2,51.4,72,7/25/2016 6:00,355.7,0.47,0.4,7/24/2016,2123,N,VIIRS,n,1,319.8,58,N,3,7/22/2016 20:21,36.46616,-121.89671,21.92139793,57.65,0.380249747
2156245158,36.35668,-121.87924,7/25/2016 13:00,7/25/2016 6:00,1.5,283,10.9,14,24.5,25.4,54.3,51.1,52.6,90,7/25/2016 6:00,355.7,0.47,0.4,7/24/2016,2123,N,VIIRS,n,1,319.8,58,N,3,7/22/2016 20:21,36.46616,-121.89671,7.634985197,57.65,0.132436864
2161142584,36.493,-121.9033,7/25/2016 13:00,7/25/2016 6:00,3.7,255,23.4,14.7,24.3,25.3,52.9,51.7,52.3,97,7/25/2016 6:38,326.4,1.7,1.3,7/25/2016,638,Terra,MODIS,100,6.2,289.1,61,N,3,7/22/2016 20:21,36.46616,-121.89671,1.892372669,58.28333333,0.032468504
2161142584,36.4914,-121.9211,7/25/2016 13:00,7/25/2016 6:00,3.7,255,23.4,14.7,24.3,25.3,52.9,51.7,52.3,97,7/25/2016 6:38,309.2,1.7,1.3,7/25/2016,638,Terra,MODIS,77,6.2,285,25.9,N,3,7/22/2016 20:21,36.46616,-121.89671,2.210935137,58.28333333,0.03793426
2161142584,36.4321,-121.834,7/25/2016 13:00,7/25/2016 6:00,3.7,255,23.4,14.7,24.3,25.3,52.9,51.7,52.3,97,7/25/2016 6:38,320.8,1.7,1.3,7/25/2016,638,Terra,MODIS,100,6.2,296.1,40.6,N,3,7/22/2016 20:21,36.46616,-121.89671,4.210083699,58.28333333,0.072234779
2161142584,36.4303,-121.8534,7/25/2016 13:00,7/25/2016 6:00,3.7,255,23.4,14.7,24.3,25.3,52.9,51.7,52.3,97,7/25/2016 6:38,306.1,1.7,1.3,7/25/2016,638,Terra,MODIS,17,6.2,292.5,14.5,N,3,7/22/2016 20:21,36.46616,-121.89671,3.458285333,58.28333333,0.059335751
2161142584,36.4222,-121.8141,7/25/2016 13:00,7/25/2016 6:00,3.7,255,23.4,14.7,24.3,25.3,52.9,51.7,52.3,97,7/25/2016 6:38,316.3,1.7,1.3,7/25/2016,638,Terra,MODIS,59,6.2,295.2,29.2,N,3,7/22/2016 20:21,36.46616,-121.89671,5.511414296,58.28333333,0.094562441
2161142584,36.4106,-121.8125,7/25/2016 13:00,7/25/2016 6:00,3.7,255,23.4,14.7,24.3,25.3,52.9,51.7,52.3,97,7/25/2016 6:38,324.6,1.7,1.3,7/25/2016,638,Terra,MODIS,94,6.2,298.2,46,N,3,7/22/2016 20:21,36.46616,-121.89671,6.060432069,58.28333333,0.103982249
2161142584,36.3989,-121.8122,7/25/2016 13:00,7/25/2016 6:00,3.7,255,23.4,14.7,24.3,25.3,52.9,51.7,52.3,97,7/25/2016 6:38,306.7,1.7,1.3,7/25/2016,638,Terra,MODIS,15,6.2,295.5,13.4,N,3,7/22/2016 20:21,36.46616,-121.89671,6.615459771,58.28333333,0.113505172
2161142584,36.3942,-121.8641,7/25/2016 13:00,7/25/2016 6:00,3.7,255,23.4,14.7,24.3,25.3,52.9,51.7,52.3,97,7/25/2016 6:38,362.6,1.7,1.3,7/25/2016,638,Terra,MODIS,100,6.2,293.5,207.9,N,3,7/22/2016 20:21,36.46616,-121.89671,5.298052842,58.28333333,0.090901679
2161142584,36.3894,-121.8215,7/25/2016 13:00,7/25/2016 6:00,3.7,255,23.4,14.7,24.3,25.3,52.9,51.7,52.3,97,7/25/2016 6:38,334,1.7,1.3,7/25/2016,638,Terra,MODIS,100,6.2,296.4,72,N,3,7/22/2016 20:21,36.46616,-121.89671,6.761081454,58.28333333,0.116003685
2161142584,36.3873,-121.8099,7/25/2016 13:00,7/25/2016 6:00,3.7,255,23.4,14.7,24.3,25.3,52.9,51.7,52.3,97,7/25/2016 6:38,313.9,1.7,1.3,7/25/2016,638,Terra,MODIS,72,6.2,294.6,24.1,N,3,7/22/2016 20:21,36.46616,-121.89671,7.286835659,58.28333333,0.125024346
2161142584,36.3861,-121.8566,7/25/2016 13:00,7/25/2016 6:00,3.7,255,23.4,14.7,24.3,25.3,52.9,51.7,52.3,97,7/25/2016 6:38,334.9,1.7,1.3,7/25/2016,638,Terra,MODIS,100,6.2,294.1,78.8,N,3,7/22/2016 20:21,36.46616,-121.89671,5.970819581,58.28333333,0.102444717
2161142584,36.3858,-121.8266,7/25/2016 13:00,7/25/2016 6:00,3.7,255,23.4,14.7,24.3,25.3,52.9,51.7,52.3,97,7/25/2016 6:38,327.6,1.7,1.3,7/25/2016,638,Terra,MODIS,100,6.2,296.3,54.2,N,3,7/22/2016 20:21,36.46616,-121.89671,6.791434941,58.28333333,0.116524477
2161142584,36.3843,-121.8444,7/25/2016 13:00,7/25/2016 6:00,3.7,255,23.4,14.7,24.3,25.3,52.9,51.7,52.3,97,7/25/2016 6:38,328.8,1.7,1.3,7/25/2016,638,Terra,MODIS,97,6.2,295.1,59.2,N,3,7/22/2016 20:21,36.46616,-121.89671,6.366946873,58.28333333,0.109241296
2161142584,36.3827,-121.8619,7/25/2016 13:00,7/25/2016 6:00,3.7,255,23.4,14.7,24.3,25.3,52.9,51.7,52.3,97,7/25/2016 6:38,328.5,1.7,1.3,7/25/2016,638,Terra,MODIS,91,6.2,290.8,59.2,N,3,7/22/2016 20:21,36.46616,-121.89671,6.089411257,58.28333333,0.104479461
2161142584,36.3529,-121.8348,7/25/2016 13:00,7/25/2016 6:00,3.7,255,23.4,14.7,24.3,25.3,52.9,51.7,52.3,97,7/25/2016 6:38,313.6,1.7,1.3,7/25/2016,638,Terra,MODIS,87,6.2,294.7,27.7,N,3,7/22/2016 20:21,36.46616,-121.89671,8.558821018,58.28333333,0.146848516
2161142584,36.3512,-121.8529,7/25/2016 13:00,7/25/2016 6:00,3.7,255,23.4,14.7,24.3,25.3,52.9,51.7,52.3,97,7/25/2016 6:38,309.7,1.7,1.3,7/25/2016,638,Terra,MODIS,47,6.2,292.2,22.3,N,3,7/22/2016 20:21,36.46616,-121.89671,8.317446407,58.28333333,0.142707116
2161142584,36.3416,-121.8303,7/25/2016 13:00,7/25/2016 6:00,3.7,255,23.4,14.7,24.3,25.3,52.9,51.7,52.3,97,7/25/2016 6:38,310.1,1.7,1.3,7/25/2016,638,Terra,MODIS,67,6.2,292,21.5,N,3,7/22/2016 20:21,36.46616,-121.89671,9.375646519,58.28333333,0.160863252
2155037238,36.29527,-121.5652,7/25/2016 14:00,7/25/2016 7:00,2,190,21.9,12.6,22.5,23.9,59.2,47.5,52.6,65,7/25/2016 7:00,334,1.7,1.3,7/25/2016,638,Terra,MODIS,100,6.2,296.4,72,N,3,7/22/2016 20:21,36.46616,-121.89671,21.92139793,58.65,0.373766376
2156245158,36.35668,-121.87924,7/25/2016 14:00,7/25/2016 7:00,2.1,285,10.3,13.9,24.5,25.4,56.5,51.2,53.4,83,7/25/2016 7:00,334,1.7,1.3,7/25/2016,638,Terra,MODIS,100,6.2,296.4,72,N,3,7/22/2016 20:21,36.46616,-121.89671,7.634985197,58.65,0.130178776
2155037238,36.29527,-121.5652,7/25/2016 15:00,7/25/2016 8:00,1.3,189,21.4,12.6,22.5,23.9,63.3,46.6,53.9,54,7/25/2016 8:00,334,1.7,1.3,7/25/2016,638,Terra,MODIS,100,6.2,296.4,72,N,3,7/22/2016 20:21,36.46616,-121.89671,21.92139793,59.65,0.367500384
2156245158,36.35668,-121.87924,7/25/2016 15:00,7/25/2016 8:00,1.2,292,9.4,13.9,24.5,25.4,59.2,50.7,54.2,74,7/25/2016 8:00,334,1.7,1.3,7/25/2016,638,Terra,MODIS,100,6.2,296.4,72,N,3,7/22/2016 20:21,36.46616,-121.89671,7.634985197,59.65,0.127996399
2155037238,36.49606,-121.8993,7/25/2016 16:00,7/25/2016 9:00,2.2,209,20.3,12.6,22.5,23.9,69.6,46.3,56.1,43,7/25/2016 9:44,325.7,0.45,0.39,7/25/2016,944,N,VIIRS,n,1,290.3,2.2,N,3,7/22/2016 20:21,36.46616,-121.89671,2.073210996,61.38333333,0.033774819
2155037238,36.49311,-121.90505,7/25/2016 16:00,7/25/2016 9:00,2.2,209,20.3,12.6,22.5,23.9,69.6,46.3,56.1,43,7/25/2016 9:44,313.3,0.45,0.39,7/25/2016,944,N,VIIRS,n,1,291.7,2.6,N,3,7/22/2016 20:21,36.46616,-121.89671,1.920990735,61.38333333,0.031294989
2155037238,36.49249,-121.90002,7/25/2016 16:00,7/25/2016 9:00,2.2,209,20.3,12.6,22.5,23.9,69.6,46.3,56.1,43,7/25/2016 9:44,312.5,0.45,0.39,7/25/2016,944,N,VIIRS,n,1,289,2.2,N,3,7/22/2016 20:21,36.46616,-121.89671,1.830542388,61.38333333,0.029821489
2155037238,36.49187,-121.89511,7/25/2016 16:00,7/25/2016 9:00,2.2,209,20.3,12.6,22.5,23.9,69.6,46.3,56.1,43,7/25/2016 9:44,320.1,0.45,0.39,7/25/2016,944,N,VIIRS,n,1,284.6,2.2,N,3,7/22/2016 20:21,36.46616,-121.89671,1.780601025,61.38333333,0.029007891
2155037238,36.49022,-121.91122,7/25/2016 16:00,7/25/2016 9:00,2.2,209,20.3,12.6,22.5,23.9,69.6,46.3,56.1,43,7/25/2016 9:44,329.3,0.46,0.39,7/25/2016,944,N,VIIRS,n,1,286.4,4.5,N,3,7/22/2016 20:21,36.46616,-121.89671,1.849596617,61.38333333,0.030131903
2155037238,36.48955,-121.90591,7/25/2016 16:00,7/25/2016 9:00,2.2,209,20.3,12.6,22.5,23.9,69.6,46.3,56.1,43,7/25/2016 9:44,331.6,0.45,0.39,7/25/2016,944,N,VIIRS,n,1,293.4,4.5,N,3,7/22/2016 20:21,36.46616,-121.89671,1.696889474,61.38333333,0.02764414
2155037238,36.48891,-121.90082,7/25/2016 16:00,7/25/2016 9:00,2.2,209,20.3,12.6,22.5,23.9,69.6,46.3,56.1,43,7/25/2016 9:44,301.9,0.45,0.39,7/25/2016,944,N,VIIRS,n,1,288.5,0.9,N,3,7/22/2016 20:21,36.46616,-121.89671,1.590147917,61.38333333,0.025905206
2155037238,36.4883,-121.89586,7/25/2016 16:00,7/25/2016 9:00,2.2,209,20.3,12.6,22.5,23.9,69.6,46.3,56.1,43,7/25/2016 9:44,299,0.45,0.39,7/25/2016,944,N,VIIRS,n,1,284.4,0.9,N,3,7/22/2016 20:21,36.46616,-121.89671,1.532166467,61.38333333,0.024960627
2155037238,36.48245,-121.90784,7/25/2016 16:00,7/25/2016 9:00,2.2,209,20.3,12.6,22.5,23.9,69.6,46.3,56.1,43,7/25/2016 9:44,301,0.45,0.39,7/25/2016,944,N,VIIRS,n,1,284,0.8,N,3,7/22/2016 20:21,36.46616,-121.89671,1.285651742,61.38333333,0.020944639
2155037238,36.44242,-121.85086,7/25/2016 16:00,7/25/2016 9:00,2.2,209,20.3,12.6,22.5,23.9,69.6,46.3,56.1,43,7/25/2016 9:44,321.4,0.45,0.39,7/25/2016,944,N,VIIRS,n,1,296.1,4.2,N,3,7/22/2016 20:21,36.46616,-121.89671,3.033757361,61.38333333,0.049423145
2155037238,36.44182,-121.84607,7/25/2016 16:00,7/25/2016 9:00,2.2,209,20.3,12.6,22.5,23.9,69.6,46.3,56.1,43,7/25/2016 9:44,342.8,0.45,0.39,7/25/2016,944,N,VIIRS,n,1,299,6.5,N,3,7/22/2016 20:21,36.46616,-121.89671,3.28213513,61.38333333,0.053469484
2155037238,36.43885,-121.8516,7/25/2016 16:00,7/25/2016 9:00,2.2,209,20.3,12.6,22.5,23.9,69.6,46.3,56.1,43,7/25/2016 9:44,319.4,0.45,0.39,7/25/2016,944,N,VIIRS,n,1,296.1,3.7,N,3,7/22/2016 20:21,36.46616,-121.89671,3.141274225,61.38333333,0.051174709
2155037238,36.43826,-121.84683,7/25/2016 16:00,7/25/2016 9:00,2.2,209,20.3,12.6,22.5,23.9,69.6,46.3,56.1,43,7/25/2016 9:44,330.3,0.45,0.39,7/25/2016,944,N,VIIRS,n,1,297.2,6.7,N,3,7/22/2016 20:21,36.46616,-121.89671,3.380251287,61.38333333,0.0550679
2155037238,36.43766,-121.84203,7/25/2016 16:00,7/25/2016 9:00,2.2,209,20.3,12.6,22.5,23.9,69.6,46.3,56.1,43,7/25/2016 9:44,324.3,0.45,0.39,7/25/2016,944,N,VIIRS,n,1,293.4,6.7,N,3,7/22/2016 20:21,36.46616,-121.89671,3.625147324,61.38333333,0.059057518
2155037238,36.43705,-121.83708,7/25/2016 16:00,7/25/2016 9:00,2.2,209,20.3,12.6,22.5,23.9,69.6,46.3,56.1,43,7/25/2016 9:44,332.5,0.45,0.39,7/25/2016,944,N,VIIRS,n,1,295.7,8.5,N,3,7/22/2016 20:21,36.46616,-121.89671,3.88091416,61.38333333,0.063224233
2155037238,36.43527,-121.85221,7/25/2016 16:00,7/25/2016 9:00,2.2,209,20.3,12.6,22.5,23.9,69.6,46.3,56.1,43,7/25/2016 9:44,331.3,0.45,0.39,7/25/2016,944,N,VIIRS,n,1,297.3,3.7,N,3,7/22/2016 20:21,36.46616,-121.89671,3.270408744,61.38333333,0.053278448
2155037238,36.43467,-121.84742,7/25/2016 16:00,7/25/2016 9:00,2.2,209,20.3,12.6,22.5,23.9,69.6,46.3,56.1,43,7/25/2016 9:44,335.5,0.45,0.39,7/25/2016,944,N,VIIRS,n,1,299.2,6.7,N,3,7/22/2016 20:21,36.46616,-121.89671,3.502205697,61.38333333,0.057054668
2155037238,36.43406,-121.84246,7/25/2016 16:00,7/25/2016 9:00,2.2,209,20.3,12.6,22.5,23.9,69.6,46.3,56.1,43,7/25/2016 9:44,354.8,0.45,0.39,7/25/2016,944,N,VIIRS,n,1,305.6,6.7,N,3,7/22/2016 20:21,36.46616,-121.89671,3.74712183,61.38333333,0.061044613
2155037238,36.43343,-121.83738,7/25/2016 16:00,7/25/2016 9:00,2.2,209,20.3,12.6,22.5,23.9,69.6,46.3,56.1,43,7/25/2016 9:44,367,0.45,0.39,7/25/2016,944,N,VIIRS,h,1,309.2,8.5,N,3,7/22/2016 20:21,36.46616,-121.89671,4.002824713,61.38333333,0.065210286
2155037238,36.43338,-121.85008,7/25/2016 16:00,7/25/2016 9:00,2.2,209,20.3,12.6,22.5,23.9,69.6,46.3,56.1,43,7/25/2016 9:44,322.2,0.45,0.39,7/25/2016,944,N,VIIRS,n,1,295.5,3.2,N,3,7/22/2016 20:21,36.46616,-121.89671,3.445632469,61.38333333,0.05613303
2155037238,36.4328,-121.83221,7/25/2016 16:00,7/25/2016 9:00,2.2,209,20.3,12.6,22.5,23.9,69.6,46.3,56.1,43,7/25/2016 9:44,332.3,0.45,0.39,7/25/2016,944,N,VIIRS,n,1,295.6,8.5,N,3,7/22/2016 20:21,36.46616,-121.89671,4.266592732,61.38333333,0.069507348
2155037238,36.43275,-121.84519,7/25/2016 16:00,7/25/2016 9:00,2.2,209,20.3,12.6,22.5,23.9,69.6,46.3,56.1,43,7/25/2016 9:44,335.5,0.45,0.39,7/25/2016,944,N,VIIRS,n,1,299.7,6.7,N,3,7/22/2016 20:21,36.46616,-121.89671,3.682088034,61.38333333,0.059985143
2155037238,36.4321,-121.84013,7/25/2016 16:00,7/25/2016 9:00,2.2,209,20.3,12.6,22.5,23.9,69.6,46.3,56.1,43,7/25/2016 9:44,345.1,0.45,0.39,7/25/2016,944,N,VIIRS,n,1,299.8,6.7,N,3,7/22/2016 20:21,36.46616,-121.89671,3.932050447,61.38333333,0.064057298
2155037238,36.43144,-121.83498,7/25/2016 16:00,7/25/2016 9:00,2.2,209,20.3,12.6,22.5,23.9,69.6,46.3,56.1,43,7/25/2016 9:44,356.1,0.45,0.39,7/25/2016,944,N,VIIRS,n,1,309.7,13.7,N,3,7/22/2016 20:21,36.46616,-121.89671,4.191010057,61.38333333,0.068276026
2155037238,36.43079,-121.82986,7/25/2016 16:00,7/25/2016 9:00,2.2,209,20.3,12.6,22.5,23.9,69.6,46.3,56.1,43,7/25/2016 9:44,323.9,0.45,0.39,7/25/2016,944,N,VIIRS,n,1,296.4,13.7,N,3,7/22/2016 20:21,36.46616,-121.89671,4.452046921,61.38333333,0.072528595
2155037238,36.43046,-121.84286,7/25/2016 16:00,7/25/2016 9:00,2.2,209,20.3,12.6,22.5,23.9,69.6,46.3,56.1,43,7/25/2016 9:44,307.7,0.45,0.39,7/25/2016,944,N,VIIRS,n,1,295.1,3.4,N,3,7/22/2016 20:21,36.46616,-121.89671,3.882692138,61.38333333,0.063253198
2155037238,36.42982,-121.83771,7/25/2016 16:00,7/25/2016 9:00,2.2,209,20.3,12.6,22.5,23.9,69.6,46.3,56.1,43,7/25/2016 9:44,329.1,0.45,0.39,7/25/2016,944,N,VIIRS,n,1,297,6,N,3,7/22/2016 20:21,36.46616,-121.89671,4.134636616,61.38333333,0.067357642
2155037238,36.42919,-121.83257,7/25/2016 16:00,7/25/2016 9:00,2.2,209,20.3,12.6,22.5,23.9,69.6,46.3,56.1,43,7/25/2016 9:44,354,0.45,0.39,7/25/2016,944,N,VIIRS,n,1,303.9,6,N,3,7/22/2016 20:21,36.46616,-121.89671,4.390421534,61.38333333,0.071524652
2155037238,36.42857,-121.82753,7/25/2016 16:00,7/25/2016 9:00,2.2,209,20.3,12.6,22.5,23.9,69.6,46.3,56.1,43,7/25/2016 9:44,351.7,0.45,0.39,7/25/2016,944,N,VIIRS,n,1,305.4,25.9,N,3,7/22/2016 20:21,36.46616,-121.89671,4.645140782,61.38333333,0.0756743
2155037238,36.42784,-121.8354,7/25/2016 16:00,7/25/2016 9:00,2.2,209,20.3,12.6,22.5,23.9,69.6,46.3,56.1,43,7/25/2016 9:44,313.7,0.45,0.39,7/25/2016,944,N,VIIRS,n,1,294.6,13.7,N,3,7/22/2016 20:21,36.46616,-121.89671,4.320092335,61.38333333,0.070378914
2155037238,36.42718,-121.83029,7/25/2016 16:00,7/25/2016 9:00,2.2,209,20.3,12.6,22.5,23.9,69.6,46.3,56.1,43,7/25/2016 9:44,350,0.45,0.39,7/25/2016,944,N,VIIRS,n,1,304.9,13.7,N,3,7/22/2016 20:21,36.46616,-121.89671,4.574728671,61.38333333,0.074527212
2155037238,36.42654,-121.82529,7/25/2016 16:00,7/25/2016 9:00,2.2,209,20.3,12.6,22.5,23.9,69.6,46.3,56.1,43,7/25/2016 9:44,321.9,0.45,0.39,7/25/2016,944,N,VIIRS,n,1,305.8,23.1,N,3,7/22/2016 20:21,36.46616,-121.89671,4.827287478,61.38333333,0.078641664
2155037238,36.42624,-121.83828,7/25/2016 16:00,7/25/2016 9:00,2.2,209,20.3,12.6,22.5,23.9,69.6,46.3,56.1,43,7/25/2016 9:44,304.5,0.45,0.39,7/25/2016,944,N,VIIRS,n,1,293.7,6,N,3,7/22/2016 20:21,36.46616,-121.89671,4.265527445,61.38333333,0.069489994
2155037238,36.4256,-121.8331,7/25/2016 16:00,7/25/2016 9:00,2.2,209,20.3,12.6,22.5,23.9,69.6,46.3,56.1,43,7/25/2016 9:44,314.7,0.45,0.39,7/25/2016,944,N,VIIRS,n,1,295.7,6,N,3,7/22/2016 20:21,36.46616,-121.89671,4.516466277,61.38333333,0.073578055
2155037238,36.42497,-121.82795,7/25/2016 16:00,7/25/2016 9:00,2.2,209,20.3,12.6,22.5,23.9,69.6,46.3,56.1,43,7/25/2016 9:44,353.4,0.45,0.39,7/25/2016,944,N,VIIRS,n,1,310.7,25.9,N,3,7/22/2016 20:21,36.46616,-121.89671,4.770282242,61.38333333,0.077712988
2155037238,36.42493,-121.84126,7/25/2016 16:00,7/25/2016 9:00,2.2,209,20.3,12.6,22.5,23.9,69.6,46.3,56.1,43,7/25/2016 9:44,308.5,0.45,0.39,7/25/2016,944,N,VIIRS,n,1,294,3.3,N,3,7/22/2016 20:21,36.46616,-121.89671,4.201528819,61.38333333,0.068447388
2155037238,36.42427,-121.83604,7/25/2016 16:00,7/25/2016 9:00,2.2,209,20.3,12.6,22.5,23.9,69.6,46.3,56.1,43,7/25/2016 9:44,307.2,0.45,0.39,7/25/2016,944,N,VIIRS,n,1,294.1,5.4,N,3,7/22/2016 20:21,36.46616,-121.89671,4.448830184,61.38333333,0.072476191
2155037238,36.42359,-121.83082,7/25/2016 16:00,7/25/2016 9:00,2.2,209,20.3,12.6,22.5,23.9,69.6,46.3,56.1,43,7/25/2016 9:44,332.1,0.45,0.39,7/25/2016,944,N,VIIRS,n,1,297.3,5.4,N,3,7/22/2016 20:21,36.46616,-121.89671,4.702383782,61.38333333,0.07660685
2155037238,36.42294,-121.8257,7/25/2016 16:00,7/25/2016 9:00,2.2,209,20.3,12.6,22.5,23.9,69.6,46.3,56.1,43,7/25/2016 9:44,332.2,0.45,0.39,7/25/2016,944,N,VIIRS,n,1,298.9,5.5,N,3,7/22/2016 20:21,36.46616,-121.89671,4.954745918,61.38333333,0.080718098
2155037238,36.41872,-121.82129,7/25/2016 16:00,7/25/2016 9:00,2.2,209,20.3,12.6,22.5,23.9,69.6,46.3,56.1,43,7/25/2016 9:44,305.6,0.45,0.39,7/25/2016,944,N,VIIRS,n,1,293.9,5.5,N,3,7/22/2016 20:21,36.46616,-121.89671,5.327318991,61.38333333,0.086787711
2155037238,36.41808,-121.81628,7/25/2016 16:00,7/25/2016 9:00,2.2,209,20.3,12.6,22.5,23.9,69.6,46.3,56.1,43,7/25/2016 9:44,352.9,0.45,0.39,7/25/2016,944,N,VIIRS,n,1,302,9.1,N,3,7/22/2016 20:21,36.46616,-121.89671,5.57589608,61.38333333,0.090837297
2155037238,36.41745,-121.81133,7/25/2016 16:00,7/25/2016 9:00,2.2,209,20.3,12.6,22.5,23.9,69.6,46.3,56.1,43,7/25/2016 9:44,336.3,0.45,0.39,7/25/2016,944,N,VIIRS,n,1,299.7,9.1,N,3,7/22/2016 20:21,36.46616,-121.89671,5.824423092,61.38333333,0.094886067
2155037238,36.41452,-121.81705,7/25/2016 16:00,7/25/2016 9:00,2.2,209,20.3,12.6,22.5,23.9,69.6,46.3,56.1,43,7/25/2016 9:44,336.4,0.45,0.39,7/25/2016,944,N,VIIRS,n,1,301.5,4.7,N,3,7/22/2016 20:21,36.46616,-121.89671,5.692835157,61.38333333,0.092742359
2155037238,36.41388,-121.81197,7/25/2016 16:00,7/25/2016 9:00,2.2,209,20.3,12.6,22.5,23.9,69.6,46.3,56.1,43,7/25/2016 9:44,334.8,0.45,0.39,7/25/2016,944,N,VIIRS,n,1,299.9,4.7,N,3,7/22/2016 20:21,36.46616,-121.89671,5.94245792,61.38333333,0.096808981
2155037238,36.41299,-121.83366,7/25/2016 16:00,7/25/2016 9:00,2.2,209,20.3,12.6,22.5,23.9,69.6,46.3,56.1,43,7/25/2016 9:44,312.3,0.45,0.39,7/25/2016,944,N,VIIRS,n,1,295.1,2.6,N,3,7/22/2016 20:21,36.46616,-121.89671,5.082904593,61.38333333,0.08280594
2155037238,36.41232,-121.82838,7/25/2016 16:00,7/25/2016 9:00,2.2,209,20.3,12.6,22.5,23.9,69.6,46.3,56.1,43,7/25/2016 9:44,307.5,0.45,0.39,7/25/2016,944,N,VIIRS,n,1,294.6,1.6,N,3,7/22/2016 20:21,36.46616,-121.89671,5.322322137,61.38333333,0.086706307
2155037238,36.41096,-121.81775,7/25/2016 16:00,7/25/2016 9:00,2.2,209,20.3,12.6,22.5,23.9,69.6,46.3,56.1,43,7/25/2016 9:44,323.3,0.45,0.39,7/25/2016,944,N,VIIRS,n,1,296.3,4.7,N,3,7/22/2016 20:21,36.46616,-121.89671,5.821104339,61.38333333,0.094832001
2155037238,36.41031,-121.81258,7/25/2016 16:00,7/25/2016 9:00,2.2,209,20.3,12.6,22.5,23.9,69.6,46.3,56.1,43,7/25/2016 9:44,328.9,0.45,0.39,7/25/2016,944,N,VIIRS,n,1,299.9,4.7,N,3,7/22/2016 20:21,36.46616,-121.89671,6.06974463,61.38333333,0.098882617
2155037238,36.40969,-121.80775,7/25/2016 16:00,7/25/2016 9:00,2.2,209,20.3,12.6,22.5,23.9,69.6,46.3,56.1,43,7/25/2016 9:44,330.1,0.45,0.39,7/25/2016,944,N,VIIRS,n,1,300.9,7,N,3,7/22/2016 20:21,36.46616,-121.89671,6.305875251,61.38333333,0.102729437
2155037238,36.40873,-121.82888,7/25/2016 16:00,7/25/2016 9:00,2.2,209,20.3,12.6,22.5,23.9,69.6,46.3,56.1,43,7/25/2016 9:44,313.9,0.45,0.39,7/25/2016,944,N,VIIRS,n,1,295.1,1.9,N,3,7/22/2016 20:21,36.46616,-121.89671,5.479799114,61.38333333,0.089271775
2155037238,36.40804,-121.82354,7/25/2016 16:00,7/25/2016 9:00,2.2,209,20.3,12.6,22.5,23.9,69.6,46.3,56.1,43,7/25/2016 9:44,325,0.45,0.39,7/25/2016,944,N,VIIRS,n,1,296.5,1.9,N,3,7/22/2016 20:21,36.46616,-121.89671,5.722015164,61.38333333,0.093217733
2155037238,36.40738,-121.8183,7/25/2016 16:00,7/25/2016 9:00,2.2,209,20.3,12.6,22.5,23.9,69.6,46.3,56.1,43,7/25/2016 9:44,330.9,0.45,0.39,7/25/2016,944,N,VIIRS,n,1,299.4,5.2,N,3,7/22/2016 20:21,36.46616,-121.89671,5.964096422,61.38333333,0.097161495
2155037238,36.40673,-121.81319,7/25/2016 16:00,7/25/2016 9:00,2.2,209,20.3,12.6,22.5,23.9,69.6,46.3,56.1,43,7/25/2016 9:44,337.3,0.45,0.39,7/25/2016,944,N,VIIRS,n,1,303.2,5.2,N,3,7/22/2016 20:21,36.46616,-121.89671,6.204894508,61.38333333,0.101084353
